,filename,num_ratings,num_bboxes,num_objects,ratings,bounding_boxes
167,DSC05391.jpeg,18,18,18,"[['1', '2', '1', '3', '1', '1'], ['4', '1', '1', '2', '1', '1'], ['1', '1', '1', '2', '2', '1']]","[{'x': 134, 'y': 10, 'x_offset': 154, 'y_offset': 196}, {'x': 366, 'y': 15, 'x_offset': 152, 'y_offset': 197}, {'x': 583, 'y': 39, 'x_offset': 164, 'y_offset': 204}, {'x': 841, 'y': 48, 'x_offset': 157, 'y_offset': 189}, {'x': 1074, 'y': 53, 'x_offset': 157, 'y_offset': 201}, {'x': 1305, 'y': 85, 'x_offset': 160, 'y_offset': 197}, {'x': 123, 'y': 355, 'x_offset': 175, 'y_offset': 201}, {'x': 373, 'y': 371, 'x_offset': 172, 'y_offset': 210}, {'x': 599, 'y': 390, 'x_offset': 156, 'y_offset': 197}, {'x': 824, 'y': 401, 'x_offset': 157, 'y_offset': 197}, {'x': 1055, 'y': 374, 'x_offset': 164, 'y_offset': 210}, {'x': 1292, 'y': 433, 'x_offset': 168, 'y_offset': 196}, {'x': 110, 'y': 746, 'x_offset': 172, 'y_offset': 183}, {'x': 381, 'y': 775, 'x_offset': 157, 'y_offset': 170}, {'x': 589, 'y': 778, 'x_offset': 167, 'y_offset': 191}, {'x': 822, 'y': 798, 'x_offset': 165, 'y_offset': 193}, {'x': 1031, 'y': 793, 'x_offset': 167, 'y_offset': 189}, {'x': 1283, 'y': 774, 'x_offset': 160, 'y_offset': 202}]"
347,DSC05392.jpeg,18,18,18,"[['1', '2', '1', '3', '1', '1'], ['4', '1', '1', '2', '1', '1'], ['1', '1', '1', '2', '2', '1']]","[{'x': 72, 'y': 20, 'x_offset': 182, 'y_offset': 222}, {'x': 335, 'y': 27, 'x_offset': 175, 'y_offset': 217}, {'x': 589, 'y': 44, 'x_offset': 180, 'y_offset': 229}, {'x': 874, 'y': 49, 'x_offset': 179, 'y_offset': 214}, {'x': 1139, 'y': 42, 'x_offset': 192, 'y_offset': 238}, {'x': 1407, 'y': 82, 'x_offset': 187, 'y_offset': 222}, {'x': 70, 'y': 404, 'x_offset': 190, 'y_offset': 236}, {'x': 362, 'y': 425, 'x_offset': 184, 'y_offset': 238}, {'x': 605, 'y': 440, 'x_offset': 187, 'y_offset': 219}, {'x': 867, 'y': 453, 'x_offset': 177, 'y_offset': 224}, {'x': 1135, 'y': 413, 'x_offset': 177, 'y_offset': 234}, {'x': 1403, 'y': 477, 'x_offset': 195, 'y_offset': 222}, {'x': 72, 'y': 853, 'x_offset': 179, 'y_offset': 211}, {'x': 365, 'y': 881, 'x_offset': 179, 'y_offset': 195}, {'x': 605, 'y': 885, 'x_offset': 194, 'y_offset': 216}, {'x': 878, 'y': 900, 'x_offset': 187, 'y_offset': 222}, {'x': 1117, 'y': 891, 'x_offset': 187, 'y_offset': 221}, {'x': 1398, 'y': 871, 'x_offset': 189, 'y_offset': 224}]"
38,DSC05393.jpeg,18,18,18,"[['1', '2', '1', '3', '1', '1'], ['4', '1', '1', '2', '1', '1'], ['1', '1', '1', '2', '2', '1']]","[{'x': 50, 'y': 21, 'x_offset': 167, 'y_offset': 214}, {'x': 303, 'y': 23, 'x_offset': 169, 'y_offset': 218}, {'x': 558, 'y': 48, 'x_offset': 172, 'y_offset': 228}, {'x': 830, 'y': 58, 'x_offset': 177, 'y_offset': 207}, {'x': 1090, 'y': 56, 'x_offset': 184, 'y_offset': 220}, {'x': 1346, 'y': 81, 'x_offset': 188, 'y_offset': 228}, {'x': 29, 'y': 402, 'x_offset': 193, 'y_offset': 223}, {'x': 328, 'y': 422, 'x_offset': 176, 'y_offset': 221}, {'x': 566, 'y': 434, 'x_offset': 176, 'y_offset': 212}, {'x': 818, 'y': 446, 'x_offset': 176, 'y_offset': 225}, {'x': 1072, 'y': 413, 'x_offset': 177, 'y_offset': 227}, {'x': 1343, 'y': 474, 'x_offset': 188, 'y_offset': 223}, {'x': 33, 'y': 836, 'x_offset': 190, 'y_offset': 202}, {'x': 336, 'y': 871, 'x_offset': 158, 'y_offset': 179}, {'x': 559, 'y': 856, 'x_offset': 188, 'y_offset': 237}, {'x': 832, 'y': 875, 'x_offset': 179, 'y_offset': 223}, {'x': 1067, 'y': 880, 'x_offset': 179, 'y_offset': 212}, {'x': 1334, 'y': 863, 'x_offset': 197, 'y_offset': 220}]"
180,DSC05394.jpeg,18,18,18,"[['3', '1', '1', '1', '1', '1'], ['1', '1', '2', '1', '2', '1'], ['2', '2', '2', '1', '1', '1']]","[{'x': 116, 'y': 39, 'x_offset': 184, 'y_offset': 230}, {'x': 471, 'y': 71, 'x_offset': 186, 'y_offset': 216}, {'x': 781, 'y': 90, 'x_offset': 176, 'y_offset': 230}, {'x': 1114, 'y': 77, 'x_offset': 188, 'y_offset': 230}, {'x': 1461, 'y': 81, 'x_offset': 174, 'y_offset': 209}, {'x': 1771, 'y': 108, 'x_offset': 182, 'y_offset': 215}, {'x': 72, 'y': 464, 'x_offset': 193, 'y_offset': 226}, {'x': 400, 'y': 485, 'x_offset': 205, 'y_offset': 218}, {'x': 712, 'y': 512, 'x_offset': 174, 'y_offset': 205}, {'x': 1045, 'y': 525, 'x_offset': 184, 'y_offset': 211}, {'x': 1406, 'y': 494, 'x_offset': 180, 'y_offset': 224}, {'x': 1706, 'y': 481, 'x_offset': 195, 'y_offset': 216}, {'x': 95, 'y': 901, 'x_offset': 176, 'y_offset': 190}, {'x': 383, 'y': 880, 'x_offset': 174, 'y_offset': 205}, {'x': 680, 'y': 885, 'x_offset': 172, 'y_offset': 215}, {'x': 1015, 'y': 899, 'x_offset': 182, 'y_offset': 197}, {'x': 1335, 'y': 889, 'x_offset': 188, 'y_offset': 207}, {'x': 1634, 'y': 885, 'x_offset': 182, 'y_offset': 205}]"
199,DSC05395.jpeg,18,18,18,"[['3', '1', '1', '2', '1', '1'], ['1', '1', '2', '1', '2', '1'], ['1', '2', '2', '1', '1', '1']]","[{'x': 121, 'y': 30, 'x_offset': 187, 'y_offset': 225}, {'x': 466, 'y': 47, 'x_offset': 184, 'y_offset': 223}, {'x': 753, 'y': 63, 'x_offset': 186, 'y_offset': 230}, {'x': 1074, 'y': 45, 'x_offset': 202, 'y_offset': 236}, {'x': 1418, 'y': 41, 'x_offset': 173, 'y_offset': 223}, {'x': 1711, 'y': 63, 'x_offset': 187, 'y_offset': 225}, {'x': 82, 'y': 433, 'x_offset': 189, 'y_offset': 237}, {'x': 406, 'y': 449, 'x_offset': 197, 'y_offset': 223}, {'x': 707, 'y': 468, 'x_offset': 169, 'y_offset': 213}, {'x': 1022, 'y': 481, 'x_offset': 189, 'y_offset': 217}, {'x': 1373, 'y': 449, 'x_offset': 180, 'y_offset': 219}, {'x': 1662, 'y': 434, 'x_offset': 187, 'y_offset': 212}, {'x': 109, 'y': 856, 'x_offset': 174, 'y_offset': 186}, {'x': 391, 'y': 835, 'x_offset': 176, 'y_offset': 197}, {'x': 672, 'y': 839, 'x_offset': 176, 'y_offset': 213}, {'x': 983, 'y': 843, 'x_offset': 199, 'y_offset': 206}, {'x': 1306, 'y': 824, 'x_offset': 187, 'y_offset': 226}, {'x': 1592, 'y': 824, 'x_offset': 191, 'y_offset': 213}]"
209,DSC05398.jpeg,18,18,18,"[['3', '1', '1', '1', '1', '1'], ['1', '1', '2', '1', '2', '1'], ['1', '2', '2', '1', '1', '1']]","[{'x': 82, 'y': 39, 'x_offset': 183, 'y_offset': 209}, {'x': 415, 'y': 59, 'x_offset': 173, 'y_offset': 199}, {'x': 685, 'y': 69, 'x_offset': 171, 'y_offset': 211}, {'x': 986, 'y': 51, 'x_offset': 191, 'y_offset': 217}, {'x': 1299, 'y': 51, 'x_offset': 169, 'y_offset': 197}, {'x': 1581, 'y': 65, 'x_offset': 179, 'y_offset': 207}, {'x': 60, 'y': 420, 'x_offset': 171, 'y_offset': 215}, {'x': 360, 'y': 431, 'x_offset': 177, 'y_offset': 207}, {'x': 638, 'y': 451, 'x_offset': 160, 'y_offset': 199}, {'x': 943, 'y': 459, 'x_offset': 171, 'y_offset': 197}, {'x': 1264, 'y': 437, 'x_offset': 173, 'y_offset': 197}, {'x': 1542, 'y': 416, 'x_offset': 177, 'y_offset': 199}, {'x': 78, 'y': 817, 'x_offset': 165, 'y_offset': 175}, {'x': 340, 'y': 790, 'x_offset': 165, 'y_offset': 195}, {'x': 598, 'y': 802, 'x_offset': 175, 'y_offset': 193}, {'x': 909, 'y': 800, 'x_offset': 185, 'y_offset': 201}, {'x': 1209, 'y': 784, 'x_offset': 177, 'y_offset': 205}, {'x': 1479, 'y': 778, 'x_offset': 177, 'y_offset': 205}]"
31,DSC05399.jpeg,18,18,18,"[['1', '1', '3', '2', '2', '1'], ['1', '2', '2', '2', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 112, 'y': 60, 'x_offset': 172, 'y_offset': 198}, {'x': 397, 'y': 60, 'x_offset': 179, 'y_offset': 223}, {'x': 666, 'y': 71, 'x_offset': 179, 'y_offset': 225}, {'x': 977, 'y': 96, 'x_offset': 161, 'y_offset': 222}, {'x': 1274, 'y': 98, 'x_offset': 160, 'y_offset': 216}, {'x': 1522, 'y': 107, 'x_offset': 173, 'y_offset': 215}, {'x': 82, 'y': 400, 'x_offset': 180, 'y_offset': 206}, {'x': 380, 'y': 421, 'x_offset': 187, 'y_offset': 213}, {'x': 653, 'y': 418, 'x_offset': 163, 'y_offset': 234}, {'x': 951, 'y': 438, 'x_offset': 160, 'y_offset': 215}, {'x': 1237, 'y': 459, 'x_offset': 158, 'y_offset': 213}, {'x': 1472, 'y': 447, 'x_offset': 177, 'y_offset': 222}, {'x': 69, 'y': 766, 'x_offset': 177, 'y_offset': 203}, {'x': 376, 'y': 792, 'x_offset': 161, 'y_offset': 210}, {'x': 649, 'y': 809, 'x_offset': 168, 'y_offset': 206}, {'x': 905, 'y': 828, 'x_offset': 161, 'y_offset': 199}, {'x': 1226, 'y': 804, 'x_offset': 163, 'y_offset': 196}, {'x': 1484, 'y': 807, 'x_offset': 170, 'y_offset': 216}]"
36,DSC05400.jpeg,18,18,18,"[['1', '1', '3', '2', '2', '1'], ['1', '2', '2', '2', '1', '2'], ['1', '2', '2', '2', '1', '1']]","[{'x': 100, 'y': 39, 'x_offset': 210, 'y_offset': 247}, {'x': 429, 'y': 50, 'x_offset': 202, 'y_offset': 254}, {'x': 726, 'y': 71, 'x_offset': 204, 'y_offset': 249}, {'x': 1067, 'y': 110, 'x_offset': 197, 'y_offset': 247}, {'x': 1400, 'y': 101, 'x_offset': 178, 'y_offset': 265}, {'x': 1686, 'y': 121, 'x_offset': 186, 'y_offset': 256}, {'x': 72, 'y': 438, 'x_offset': 187, 'y_offset': 217}, {'x': 392, 'y': 466, 'x_offset': 204, 'y_offset': 238}, {'x': 705, 'y': 468, 'x_offset': 184, 'y_offset': 245}, {'x': 1038, 'y': 496, 'x_offset': 184, 'y_offset': 247}, {'x': 1353, 'y': 520, 'x_offset': 180, 'y_offset': 243}, {'x': 1626, 'y': 527, 'x_offset': 178, 'y_offset': 221}, {'x': 50, 'y': 836, 'x_offset': 199, 'y_offset': 228}, {'x': 382, 'y': 882, 'x_offset': 180, 'y_offset': 223}, {'x': 692, 'y': 908, 'x_offset': 193, 'y_offset': 217}, {'x': 975, 'y': 928, 'x_offset': 191, 'y_offset': 219}, {'x': 1331, 'y': 914, 'x_offset': 191, 'y_offset': 212}, {'x': 1609, 'y': 919, 'x_offset': 206, 'y_offset': 223}]"
153,DSC05401.jpeg,18,18,18,"[['1', '1', '3', '2', '2', '1'], ['1', '2', '2', '2', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 94, 'y': 25, 'x_offset': 192, 'y_offset': 229}, {'x': 400, 'y': 37, 'x_offset': 187, 'y_offset': 227}, {'x': 687, 'y': 56, 'x_offset': 180, 'y_offset': 225}, {'x': 999, 'y': 82, 'x_offset': 175, 'y_offset': 215}, {'x': 1302, 'y': 93, 'x_offset': 171, 'y_offset': 210}, {'x': 1571, 'y': 102, 'x_offset': 169, 'y_offset': 211}, {'x': 66, 'y': 392, 'x_offset': 185, 'y_offset': 210}, {'x': 383, 'y': 423, 'x_offset': 176, 'y_offset': 220}, {'x': 657, 'y': 421, 'x_offset': 176, 'y_offset': 215}, {'x': 968, 'y': 439, 'x_offset': 175, 'y_offset': 217}, {'x': 1268, 'y': 458, 'x_offset': 166, 'y_offset': 222}, {'x': 1517, 'y': 465, 'x_offset': 175, 'y_offset': 204}, {'x': 47, 'y': 762, 'x_offset': 187, 'y_offset': 222}, {'x': 355, 'y': 806, 'x_offset': 183, 'y_offset': 208}, {'x': 643, 'y': 828, 'x_offset': 189, 'y_offset': 208}, {'x': 926, 'y': 849, 'x_offset': 175, 'y_offset': 203}, {'x': 1254, 'y': 825, 'x_offset': 176, 'y_offset': 201}, {'x': 1520, 'y': 830, 'x_offset': 183, 'y_offset': 213}]"
251,DSC05402.jpeg,18,18,18,"[['1', '1', '3', '2', '2', '1'], ['1', '2', '2', '2', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 124, 'y': 16, 'x_offset': 174, 'y_offset': 199}, {'x': 401, 'y': 25, 'x_offset': 170, 'y_offset': 212}, {'x': 657, 'y': 37, 'x_offset': 174, 'y_offset': 210}, {'x': 952, 'y': 63, 'x_offset': 165, 'y_offset': 201}, {'x': 1224, 'y': 59, 'x_offset': 167, 'y_offset': 212}, {'x': 1467, 'y': 74, 'x_offset': 174, 'y_offset': 201}, {'x': 95, 'y': 351, 'x_offset': 167, 'y_offset': 194}, {'x': 379, 'y': 374, 'x_offset': 172, 'y_offset': 205}, {'x': 637, 'y': 373, 'x_offset': 169, 'y_offset': 203}, {'x': 925, 'y': 394, 'x_offset': 159, 'y_offset': 201}, {'x': 1191, 'y': 411, 'x_offset': 169, 'y_offset': 199}, {'x': 1421, 'y': 411, 'x_offset': 174, 'y_offset': 192}, {'x': 71, 'y': 701, 'x_offset': 176, 'y_offset': 203}, {'x': 365, 'y': 737, 'x_offset': 165, 'y_offset': 192}, {'x': 631, 'y': 746, 'x_offset': 169, 'y_offset': 203}, {'x': 870, 'y': 769, 'x_offset': 172, 'y_offset': 190}, {'x': 1186, 'y': 740, 'x_offset': 161, 'y_offset': 194}, {'x': 1427, 'y': 751, 'x_offset': 178, 'y_offset': 194}]"
69,DSC05403.jpeg,18,18,18,"[['1', '1', '3', '2', '2', '1'], ['1', '2', '2', '2', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 115, 'y': 42, 'x_offset': 151, 'y_offset': 169}, {'x': 353, 'y': 52, 'x_offset': 152, 'y_offset': 179}, {'x': 583, 'y': 60, 'x_offset': 139, 'y_offset': 179}, {'x': 828, 'y': 89, 'x_offset': 138, 'y_offset': 158}, {'x': 1075, 'y': 88, 'x_offset': 129, 'y_offset': 162}, {'x': 1286, 'y': 95, 'x_offset': 132, 'y_offset': 164}, {'x': 96, 'y': 335, 'x_offset': 141, 'y_offset': 154}, {'x': 347, 'y': 355, 'x_offset': 141, 'y_offset': 169}, {'x': 570, 'y': 358, 'x_offset': 131, 'y_offset': 162}, {'x': 816, 'y': 363, 'x_offset': 126, 'y_offset': 175}, {'x': 1047, 'y': 379, 'x_offset': 129, 'y_offset': 171}, {'x': 1247, 'y': 378, 'x_offset': 132, 'y_offset': 168}, {'x': 77, 'y': 637, 'x_offset': 148, 'y_offset': 164}, {'x': 564, 'y': 666, 'x_offset': 133, 'y_offset': 169}, {'x': 334, 'y': 656, 'x_offset': 131, 'y_offset': 174}, {'x': 778, 'y': 690, 'x_offset': 131, 'y_offset': 154}, {'x': 1036, 'y': 669, 'x_offset': 139, 'y_offset': 159}, {'x': 1261, 'y': 673, 'x_offset': 132, 'y_offset': 166}]"
343,DSC05405.jpeg,21,21,21,"[['2', '1', '1', '1', '2', '2'], ['1', '1', '2', '2', '2', '2'], ['2', '2', '1', '2', '2', '2'], ['2', '1', '2']]","[{'x': 50, 'y': 28, 'x_offset': 156, 'y_offset': 195}, {'x': 382, 'y': 41, 'x_offset': 145, 'y_offset': 180}, {'x': 648, 'y': 76, 'x_offset': 141, 'y_offset': 180}, {'x': 913, 'y': 85, 'x_offset': 161, 'y_offset': 193}, {'x': 1176, 'y': 113, 'x_offset': 141, 'y_offset': 178}, {'x': 1434, 'y': 113, 'x_offset': 152, 'y_offset': 191}, {'x': 45, 'y': 384, 'x_offset': 156, 'y_offset': 182}, {'x': 351, 'y': 388, 'x_offset': 145, 'y_offset': 165}, {'x': 588, 'y': 393, 'x_offset': 161, 'y_offset': 197}, {'x': 868, 'y': 432, 'x_offset': 143, 'y_offset': 176}, {'x': 1145, 'y': 425, 'x_offset': 141, 'y_offset': 182}, {'x': 1438, 'y': 443, 'x_offset': 141, 'y_offset': 180}, {'x': 67, 'y': 699, 'x_offset': 154, 'y_offset': 184}, {'x': 334, 'y': 690, 'x_offset': 150, 'y_offset': 195}, {'x': 605, 'y': 744, 'x_offset': 163, 'y_offset': 180}, {'x': 878, 'y': 755, 'x_offset': 143, 'y_offset': 178}, {'x': 1143, 'y': 757, 'x_offset': 143, 'y_offset': 174}, {'x': 1447, 'y': 742, 'x_offset': 139, 'y_offset': 178}, {'x': 366, 'y': 1235, 'x_offset': 145, 'y_offset': 165}, {'x': 651, 'y': 1265, 'x_offset': 135, 'y_offset': 163}, {'x': 909, 'y': 1313, 'x_offset': 132, 'y_offset': 156}]"
73,DSC05406.jpeg,21,21,21,"[['2', '1', '1', '1', '2', '2'], ['1', '1', '2', '2', '2', '1'], ['2', '2', '1', '1', '2', '2'], ['2', '1', '2']]","[{'x': 41, 'y': 26, 'x_offset': 172, 'y_offset': 208}, {'x': 403, 'y': 42, 'x_offset': 177, 'y_offset': 211}, {'x': 707, 'y': 81, 'x_offset': 154, 'y_offset': 224}, {'x': 994, 'y': 94, 'x_offset': 180, 'y_offset': 226}, {'x': 1290, 'y': 138, 'x_offset': 161, 'y_offset': 208}, {'x': 1574, 'y': 141, 'x_offset': 190, 'y_offset': 213}, {'x': 20, 'y': 422, 'x_offset': 180, 'y_offset': 198}, {'x': 364, 'y': 419, 'x_offset': 167, 'y_offset': 203}, {'x': 632, 'y': 438, 'x_offset': 180, 'y_offset': 224}, {'x': 944, 'y': 484, 'x_offset': 167, 'y_offset': 213}, {'x': 1251, 'y': 484, 'x_offset': 169, 'y_offset': 211}, {'x': 1579, 'y': 518, 'x_offset': 174, 'y_offset': 195}, {'x': 38, 'y': 768, 'x_offset': 180, 'y_offset': 229}, {'x': 343, 'y': 773, 'x_offset': 174, 'y_offset': 221}, {'x': 637, 'y': 836, 'x_offset': 200, 'y_offset': 208}, {'x': 947, 'y': 851, 'x_offset': 172, 'y_offset': 213}, {'x': 1238, 'y': 846, 'x_offset': 174, 'y_offset': 208}, {'x': 1584, 'y': 844, 'x_offset': 172, 'y_offset': 216}, {'x': 359, 'y': 1382, 'x_offset': 180, 'y_offset': 190}, {'x': 684, 'y': 1427, 'x_offset': 148, 'y_offset': 182}, {'x': 978, 'y': 1479, 'x_offset': 159, 'y_offset': 185}]"
41,DSC05408.jpeg,18,18,18,"[['1', '1', '1', '1', '2', '1'], ['1', '1', '1', '1', '1', '3'], ['1', '1', '1', '1', '2', '2']]","[{'x': 60, 'y': 23, 'x_offset': 175, 'y_offset': 222}, {'x': 299, 'y': 37, 'x_offset': 167, 'y_offset': 230}, {'x': 557, 'y': 57, 'x_offset': 164, 'y_offset': 220}, {'x': 774, 'y': 75, 'x_offset': 157, 'y_offset': 227}, {'x': 991, 'y': 83, 'x_offset': 155, 'y_offset': 220}, {'x': 1229, 'y': 70, 'x_offset': 164, 'y_offset': 227}, {'x': 55, 'y': 379, 'x_offset': 172, 'y_offset': 214}, {'x': 298, 'y': 381, 'x_offset': 149, 'y_offset': 219}, {'x': 532, 'y': 397, 'x_offset': 159, 'y_offset': 223}, {'x': 740, 'y': 423, 'x_offset': 167, 'y_offset': 215}, {'x': 978, 'y': 421, 'x_offset': 152, 'y_offset': 215}, {'x': 1230, 'y': 459, 'x_offset': 164, 'y_offset': 204}, {'x': 48, 'y': 732, 'x_offset': 160, 'y_offset': 214}, {'x': 293, 'y': 761, 'x_offset': 157, 'y_offset': 222}, {'x': 516, 'y': 769, 'x_offset': 152, 'y_offset': 214}, {'x': 774, 'y': 773, 'x_offset': 152, 'y_offset': 212}, {'x': 986, 'y': 774, 'x_offset': 138, 'y_offset': 214}, {'x': 1211, 'y': 784, 'x_offset': 162, 'y_offset': 217}]"
110,DSC05409.jpeg,18,18,18,"[['1', '1', '1', '1', '2', '1'], ['1', '1', '1', '1', '1', '3'], ['1', '2', '1', '1', '2', '2']]","[{'x': 81, 'y': 33, 'x_offset': 159, 'y_offset': 201}, {'x': 316, 'y': 48, 'x_offset': 146, 'y_offset': 212}, {'x': 555, 'y': 63, 'x_offset': 147, 'y_offset': 206}, {'x': 759, 'y': 90, 'x_offset': 140, 'y_offset': 198}, {'x': 971, 'y': 96, 'x_offset': 140, 'y_offset': 197}, {'x': 1191, 'y': 68, 'x_offset': 152, 'y_offset': 215}, {'x': 69, 'y': 365, 'x_offset': 167, 'y_offset': 207}, {'x': 301, 'y': 366, 'x_offset': 149, 'y_offset': 216}, {'x': 537, 'y': 392, 'x_offset': 143, 'y_offset': 203}, {'x': 728, 'y': 414, 'x_offset': 153, 'y_offset': 203}, {'x': 957, 'y': 423, 'x_offset': 135, 'y_offset': 191}, {'x': 1190, 'y': 446, 'x_offset': 150, 'y_offset': 191}, {'x': 73, 'y': 699, 'x_offset': 144, 'y_offset': 206}, {'x': 301, 'y': 740, 'x_offset': 140, 'y_offset': 197}, {'x': 516, 'y': 741, 'x_offset': 144, 'y_offset': 207}, {'x': 756, 'y': 750, 'x_offset': 135, 'y_offset': 182}, {'x': 950, 'y': 757, 'x_offset': 135, 'y_offset': 194}, {'x': 1178, 'y': 755, 'x_offset': 141, 'y_offset': 203}]"
334,DSC05410.jpeg,18,18,18,"[['1', '1', '1', '1', '1', '1'], ['1', '2', '1', '1', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 86, 'y': 35, 'x_offset': 157, 'y_offset': 225}, {'x': 396, 'y': 39, 'x_offset': 157, 'y_offset': 216}, {'x': 940, 'y': 62, 'x_offset': 171, 'y_offset': 228}, {'x': 658, 'y': 30, 'x_offset': 169, 'y_offset': 232}, {'x': 1200, 'y': 62, 'x_offset': 161, 'y_offset': 223}, {'x': 1481, 'y': 74, 'x_offset': 162, 'y_offset': 216}, {'x': 66, 'y': 426, 'x_offset': 176, 'y_offset': 228}, {'x': 370, 'y': 439, 'x_offset': 162, 'y_offset': 221}, {'x': 676, 'y': 451, 'x_offset': 169, 'y_offset': 227}, {'x': 957, 'y': 446, 'x_offset': 159, 'y_offset': 225}, {'x': 1224, 'y': 433, 'x_offset': 174, 'y_offset': 225}, {'x': 1501, 'y': 439, 'x_offset': 159, 'y_offset': 218}, {'x': 47, 'y': 832, 'x_offset': 176, 'y_offset': 225}, {'x': 375, 'y': 825, 'x_offset': 159, 'y_offset': 213}, {'x': 683, 'y': 827, 'x_offset': 159, 'y_offset': 213}, {'x': 959, 'y': 825, 'x_offset': 162, 'y_offset': 218}, {'x': 1238, 'y': 820, 'x_offset': 162, 'y_offset': 218}, {'x': 1523, 'y': 827, 'x_offset': 159, 'y_offset': 220}]"
359,DSC05411.jpeg,18,18,18,"[['1', '1', '1', '1', '1', '1'], ['1', '2', '1', '1', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 134, 'y': 37, 'x_offset': 164, 'y_offset': 226}, {'x': 444, 'y': 48, 'x_offset': 166, 'y_offset': 223}, {'x': 717, 'y': 46, 'x_offset': 166, 'y_offset': 239}, {'x': 998, 'y': 87, 'x_offset': 177, 'y_offset': 230}, {'x': 1546, 'y': 106, 'x_offset': 171, 'y_offset': 221}, {'x': 1258, 'y': 88, 'x_offset': 175, 'y_offset': 233}, {'x': 102, 'y': 431, 'x_offset': 173, 'y_offset': 228}, {'x': 408, 'y': 454, 'x_offset': 168, 'y_offset': 223}, {'x': 723, 'y': 472, 'x_offset': 170, 'y_offset': 230}, {'x': 1006, 'y': 475, 'x_offset': 168, 'y_offset': 235}, {'x': 1285, 'y': 472, 'x_offset': 175, 'y_offset': 232}, {'x': 1566, 'y': 479, 'x_offset': 157, 'y_offset': 223}, {'x': 71, 'y': 846, 'x_offset': 175, 'y_offset': 233}, {'x': 405, 'y': 845, 'x_offset': 161, 'y_offset': 221}, {'x': 719, 'y': 852, 'x_offset': 161, 'y_offset': 228}, {'x': 1004, 'y': 866, 'x_offset': 159, 'y_offset': 223}, {'x': 1287, 'y': 869, 'x_offset': 164, 'y_offset': 224}, {'x': 1578, 'y': 882, 'x_offset': 164, 'y_offset': 224}]"
131,DSC05413.jpeg,18,18,18,"[['1', '1', '1', '1', '1', '1'], ['1', '2', '1', '1', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 114, 'y': 27, 'x_offset': 171, 'y_offset': 247}, {'x': 432, 'y': 44, 'x_offset': 181, 'y_offset': 245}, {'x': 715, 'y': 48, 'x_offset': 183, 'y_offset': 249}, {'x': 1002, 'y': 82, 'x_offset': 194, 'y_offset': 255}, {'x': 1271, 'y': 88, 'x_offset': 188, 'y_offset': 243}, {'x': 1585, 'y': 111, 'x_offset': 167, 'y_offset': 243}, {'x': 71, 'y': 443, 'x_offset': 194, 'y_offset': 245}, {'x': 390, 'y': 459, 'x_offset': 190, 'y_offset': 251}, {'x': 715, 'y': 480, 'x_offset': 184, 'y_offset': 247}, {'x': 1006, 'y': 483, 'x_offset': 188, 'y_offset': 253}, {'x': 1303, 'y': 485, 'x_offset': 186, 'y_offset': 245}, {'x': 1592, 'y': 491, 'x_offset': 177, 'y_offset': 245}, {'x': 46, 'y': 869, 'x_offset': 200, 'y_offset': 247}, {'x': 386, 'y': 864, 'x_offset': 177, 'y_offset': 243}, {'x': 713, 'y': 871, 'x_offset': 177, 'y_offset': 253}, {'x': 1010, 'y': 894, 'x_offset': 181, 'y_offset': 240}, {'x': 1309, 'y': 898, 'x_offset': 177, 'y_offset': 238}, {'x': 1605, 'y': 904, 'x_offset': 181, 'y_offset': 247}]"
27,DSC05414.jpeg,18,18,18,"[['1', '1', '1', '1', '1', '1'], ['1', '2', '1', '1', '1', '2'], ['1', '1', '1', '2', '1', '1']]","[{'x': 132, 'y': 24, 'x_offset': 182, 'y_offset': 267}, {'x': 450, 'y': 28, 'x_offset': 184, 'y_offset': 261}, {'x': 746, 'y': 37, 'x_offset': 171, 'y_offset': 274}, {'x': 1034, 'y': 79, 'x_offset': 184, 'y_offset': 259}, {'x': 1307, 'y': 85, 'x_offset': 180, 'y_offset': 261}, {'x': 1608, 'y': 116, 'x_offset': 177, 'y_offset': 248}, {'x': 91, 'y': 445, 'x_offset': 200, 'y_offset': 256}, {'x': 420, 'y': 449, 'x_offset': 180, 'y_offset': 278}, {'x': 753, 'y': 478, 'x_offset': 173, 'y_offset': 283}, {'x': 1045, 'y': 475, 'x_offset': 178, 'y_offset': 283}, {'x': 1329, 'y': 475, 'x_offset': 195, 'y_offset': 287}, {'x': 1634, 'y': 480, 'x_offset': 164, 'y_offset': 292}, {'x': 65, 'y': 855, 'x_offset': 197, 'y_offset': 294}, {'x': 413, 'y': 852, 'x_offset': 173, 'y_offset': 283}, {'x': 740, 'y': 874, 'x_offset': 173, 'y_offset': 267}, {'x': 1033, 'y': 892, 'x_offset': 178, 'y_offset': 261}, {'x': 1334, 'y': 887, 'x_offset': 180, 'y_offset': 268}, {'x': 1638, 'y': 905, 'x_offset': 177, 'y_offset': 265}]"
